/sentences,,,,,,,,
/sentence/@id,/sentence/#id,/sentence/aspectCategories/aspectCategory/@category,/sentence/aspectCategories/aspectCategory/@polarity,/sentence/aspectTerms/aspectTerm/@from,/sentence/aspectTerms/aspectTerm/@polarity,/sentence/aspectTerms/aspectTerm/@term,/sentence/aspectTerms/aspectTerm/@to,/sentence/text
2804,128,food,positive,,,,,Deep Fried Skewers are good and still rare to find in NYC.
2804,128,,,0,positive,Deep Fried Skewers,18,Deep Fried Skewers are good and still rare to find in NYC.
194,129,service,negative,,,,,"I have tried to make reservations, but both times, the hostess didn't have my name."
194,129,,,21,neutral,reservations,33,"I have tried to make reservations, but both times, the hostess didn't have my name."
194,129,,,55,negative,hostess,62,"I have tried to make reservations, but both times, the hostess didn't have my name."
148,130,food,positive,,,,,I also recommend the rice dishes or the different varieties of congee (rice porridge).
148,130,,,21,positive,rice dishes,32,I also recommend the rice dishes or the different varieties of congee (rice porridge).
148,130,,,63,positive,congee (rice porridge),85,I also recommend the rice dishes or the different varieties of congee (rice porridge).
2747,131,food,positive,,,,,Their tuna tartar appetizer is to die for.
2747,131,,,6,positive,tuna tartar appetizer,27,Their tuna tartar appetizer is to die for.
2845,132,anecdotes/miscellaneous,positive,,,,,This was one of the BEST restaurants I've ever been to.
187,133,anecdotes/miscellaneous,negative,,,,,This restaurant used to be pretty decent.
856,134,food,positive,,,,,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups."
856,134,,,25,conflict,Food,29,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups."
856,134,,,114,positive,chef,118,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups."
856,134,,,186,positive,fish dishes,197,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups."
856,134,,,202,positive,soups,207,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups."
856,134,,,134,positive,kitchen,141,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups."
856,134,,,104,positive,cuisine,111,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups."
2033,135,food,positive,,,,,"If you love wine and cheese and delicious french fare, you'll love Artisanal!"
2033,135,,,12,positive,wine,16,"If you love wine and cheese and delicious french fare, you'll love Artisanal!"
2033,135,,,42,positive,french fare,53,"If you love wine and cheese and delicious french fare, you'll love Artisanal!"
2033,135,,,21,positive,cheese,27,"If you love wine and cheese and delicious french fare, you'll love Artisanal!"
1402,136,food,positive,,,,,I love Indian food and consider myself to be quite an expert on it.
1402,136,,,7,positive,Indian food,18,I love Indian food and consider myself to be quite an expert on it.
439,137,food,neutral,,,,,Some baby pizzas get their wish.
439,137,,,5,neutral,baby pizzas,16,Some baby pizzas get their wish.
3360,138,food,positive,,,,,Plenty of choices to make your own creation.
2949,139,ambience,negative,,,,,It was tiny and I felt like I was eating in someone's living room.
570,140,anecdotes/miscellaneous,neutral,,,,,I was there on sat.
2053,141,anecdotes/miscellaneous,positive,,,,,Overall A oh ya even though there is waiting it is deff worth it
2053,141,service,negative,,,,,Overall A oh ya even though there is waiting it is deff worth it
2053,141,,,37,negative,waiting,44,Overall A oh ya even though there is waiting it is deff worth it
3316,142,food,positive,,,,,The lava cake dessert was incredible and I recommend it.
3316,142,,,4,positive,lava cake dessert,21,The lava cake dessert was incredible and I recommend it.
433,143,anecdotes/miscellaneous,positive,,,,,VT is what baby pizzas hope to be when they grow up.
433,143,,,11,neutral,baby pizzas,22,VT is what baby pizzas hope to be when they grow up.
738,144,food,negative,,,,,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible."
738,144,service,negative,,,,,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible."
738,144,,,18,negative,service,25,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible."
738,144,,,40,negative,food,44,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible."
738,144,,,81,negative,managers,89,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible."
1549,145,food,positive,,,,,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.
1549,145,price,positive,,,,,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.
1549,145,,,80,positive,food,84,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.
1549,145,,,152,positive,food,156,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.
1798,146,anecdotes/miscellaneous,negative,,,,,The last time I went we were seated at a table in a corridor next to the kitchen.
1798,146,,,41,negative,table,46,The last time I went we were seated at a table in a corridor next to the kitchen.
2941,147,food,positive,,,,,good selection of wines ranging from affordable to high end.
2941,147,price,conflict,,,,,good selection of wines ranging from affordable to high end.
2941,147,,,5,positive,selection of wines,23,good selection of wines ranging from affordable to high end.
362,148,ambience,positive,,,,,"Nice restaurant overall, with classic upscale Italian decor."
362,148,,,46,positive,Italian decor,59,"Nice restaurant overall, with classic upscale Italian decor."
2921,149,food,negative,,,,,Not impressed with the food.
2921,149,,,23,negative,food,27,Not impressed with the food.
1909,150,anecdotes/miscellaneous,positive,,,,,The entire dining experience was wonderful!
1909,150,,,11,positive,dining experience,28,The entire dining experience was wonderful!
1878,151,food,positive,,,,,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.
1878,151,anecdotes/miscellaneous,positive,,,,,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.
1878,151,,,4,positive,wine selection,18,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.
1878,151,,,101,neutral,reservation,112,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.
858,152,service,positive,,,,,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.
858,152,,,0,positive,Service,7,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.
858,152,,,91,positive,maitre,97,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.
858,152,,,71,negative,reservation,82,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.
3376,153,food,positive,,,,,"Order the panang duck, it's fantastic."
3376,153,,,10,positive,panang duck,21,"Order the panang duck, it's fantastic."
173,154,food,conflict,,,,,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders."
173,154,,,0,conflict,Food,4,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders."
173,154,,,76,negative,raw vegatables,90,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders."
1836,155,service,conflict,,,,,"Other than the crappy service from two individuals, it's great."
1836,155,,,22,negative,service,29,"Other than the crappy service from two individuals, it's great."
1703,156,anecdotes/miscellaneous,positive,,,,,What more can you ask for?
3564,157,anecdotes/miscellaneous,neutral,,,,,Wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.
1404,158,food,positive,,,,,They have authentic Indian at amazin prices.
1404,158,price,positive,,,,,They have authentic Indian at amazin prices.
